ID,revolutions,humidity,vibration,x1,x2,x3,x4,x5
9301,70.944,72.692,22.63,143.636,-1.748,0.975953337,5033.051136,5284.126864
9302,70.942,72.692,22.63,143.634,-1.75,0.975925824,5032.767364,5284.126864
9303,70.939,72.692,22.63,143.631,-1.753,0.975884554,5032.341721,5284.126864
9304,70.936,72.692,22.63,143.628,-1.756,0.975843284,5031.916096,5284.126864
9305,70.933,72.693,22.63,143.626,-1.76,0.97578859,5031.490489,5284.272249
9306,70.931,72.693,22.63,143.624,-1.762,0.975761077,5031.206761,5284.272249
9307,70.928,72.693,22.63,143.621,-1.765,0.975719808,5030.781184,5284.272249
9308,70.925,72.693,22.63,143.618,-1.768,0.975678539,5030.355625,5284.272249
9309,70.923,72.694,22.64,143.617,-1.771,0.975637604,5030.071929,5284.417636
9310,70.92,72.694,22.64,143.614,-1.774,0.975596335,5029.6464,5284.417636
9311,70.917,72.694,22.64,143.611,-1.777,0.975555066,5029.220889,5284.417636
9312,70.915,72.694,22.64,143.609,-1.779,0.975527554,5028.937225,5284.417636
9313,70.912,72.695,22.64,143.607,-1.783,0.975472866,5028.511744,5284.563025
9314,70.909,72.695,22.64,143.604,-1.786,0.975431598,5028.086281,5284.563025
9315,70.906,72.695,22.64,143.601,-1.789,0.975390329,5027.660836,5284.563025
9316,70.904,72.695,22.64,143.599,-1.791,0.975362817,5027.377216,5284.563025
9317,70.901,72.695,22.65,143.596,-1.794,0.975321549,5026.951801,5284.563025
9318,70.898,72.696,22.65,143.594,-1.798,0.975266865,5026.526404,5284.708416
9319,70.896,72.696,22.65,143.592,-1.8,0.975239353,5026.242816,5284.708416
9320,70.893,72.696,22.65,143.589,-1.803,0.975198085,5025.817449,5284.708416
9321,70.89,72.696,22.65,143.586,-1.806,0.975156817,5025.3921,5284.708416
9322,70.888,72.697,22.65,143.585,-1.809,0.975115892,5025.108544,5284.853809
9323,70.885,72.697,22.65,143.582,-1.812,0.975074625,5024.683225,5284.853809
9324,70.882,72.697,22.65,143.579,-1.815,0.975033358,5024.257924,5284.853809
9325,70.879,72.697,22.66,143.576,-1.818,0.97499209,5023.832641,5284.853809
9326,70.877,72.697,22.66,143.574,-1.82,0.974964579,5023.549129,5284.853809
9327,70.874,72.698,22.66,143.572,-1.824,0.974909901,5023.123876,5284.999204
9328,70.871,72.698,22.66,143.569,-1.827,0.974868635,5022.698641,5284.999204
9329,70.869,72.698,22.66,143.567,-1.829,0.974841124,5022.415161,5284.999204
9330,70.866,72.698,22.66,143.564,-1.832,0.974799857,5021.989956,5284.999204
9331,70.863,72.699,22.66,143.562,-1.836,0.974745182,5021.564769,5285.144601
9332,70.861,72.699,22.66,143.56,-1.838,0.974717671,5021.281321,5285.144601
9333,70.858,72.699,22.67,143.557,-1.841,0.974676405,5020.856164,5285.144601
9334,70.855,72.699,22.67,143.554,-1.844,0.974635139,5020.431025,5285.144601
9335,70.853,72.699,22.67,143.552,-1.846,0.974607629,5020.147609,5285.144601
9336,70.85,72.7,22.67,143.55,-1.85,0.974552957,5019.7225,5285.29
9337,70.847,72.7,22.67,143.547,-1.853,0.974511692,5019.297409,5285.29
9338,70.844,72.7,22.67,143.544,-1.856,0.974470426,5018.872336,5285.29
9339,70.842,72.7,22.67,143.542,-1.858,0.974442916,5018.588964,5285.29
9340,70.839,72.701,22.67,143.54,-1.862,0.974388248,5018.163921,5285.435401
9341,70.836,72.701,22.68,143.537,-1.865,0.974346983,5017.738896,5285.435401
9342,70.834,72.701,22.68,143.535,-1.867,0.974319473,5017.455556,5285.435401
9343,70.831,72.701,22.68,143.532,-1.87,0.974278208,5017.030561,5285.435401
9344,70.828,72.702,22.68,143.53,-1.874,0.974223543,5016.605584,5285.580804
9345,70.826,72.702,22.68,143.528,-1.876,0.974196033,5016.322276,5285.580804
9346,70.823,72.702,22.68,143.525,-1.879,0.974154769,5015.897329,5285.580804
9347,70.82,72.702,22.68,143.522,-1.882,0.974113504,5015.4724,5285.580804
9348,70.817,72.702,22.68,143.519,-1.885,0.97407224,5015.047489,5285.580804
9349,70.815,72.703,22.69,143.518,-1.888,0.974031333,5014.764225,5285.726209
9350,70.812,72.703,22.69,143.515,-1.891,0.973990069,5014.339344,5285.726209
9351,70.809,72.703,22.69,143.512,-1.894,0.973948805,5013.914481,5285.726209
9352,70.807,72.703,22.69,143.51,-1.896,0.973921296,5013.631249,5285.726209
9353,70.804,72.704,22.69,143.508,-1.9,0.973866637,5013.206416,5285.871616
9354,70.801,72.704,22.69,143.505,-1.903,0.973825374,5012.781601,5285.871616
9355,70.799,72.704,22.69,143.503,-1.905,0.973797865,5012.498401,5285.871616
9356,70.796,72.704,22.69,143.5,-1.908,0.973756602,5012.073616,5285.871616
9357,70.793,72.704,22.7,143.497,-1.911,0.973715339,5011.648849,5285.871616
9358,70.791,72.705,22.7,143.496,-1.914,0.973674438,5011.365681,5286.017025
9359,70.788,72.705,22.7,143.493,-1.917,0.973633175,5010.940944,5286.017025
9360,70.785,72.705,22.7,143.49,-1.92,0.973591913,5010.516225,5286.017025
9361,70.782,72.705,22.0,143.487,-1.923,0.97355065,5010.091524,5286.017025
9362,70.78,72.706,22.7,143.486,-1.926,0.973509752,5009.8084,5286.162436
9363,70.777,72.706,22.7,143.483,-1.929,0.97346849,5009.383729,5286.162436
9364,70.774,72.706,22.7,143.48,-1.932,0.973427227,5008.959076,5286.162436
9365,70.772,72.706,22.71,143.478,-1.934,0.973399719,5008.675984,5286.162436
9366,70.769,72.706,22.71,143.475,-1.937,0.973358457,5008.251361,5286.162436
9367,70.766,72.707,22.71,143.473,-1.941,0.973303808,5007.826756,5286.307849
9368,70.764,72.707,22.71,143.471,-1.943,0.973276301,5007.543696,5286.307849
9369,70.761,72.707,22.71,143.468,-1.946,0.973235039,5007.119121,5286.307849
9370,70.758,72.707,22.71,143.465,-1.949,0.973193778,5006.694564,5286.307849
9371,70.755,72.708,22.71,143.463,-1.953,0.973139132,5006.270025,5286.453264
9372,70.753,72.708,22.71,143.461,-1.955,0.973111625,5005.987009,5286.453264
9373,70.75,72.708,22.72,143.458,-1.958,0.973070364,5005.5625,5286.453264
9374,70.747,72.708,22.72,143.455,-1.961,0.973029103,5005.138009,5286.453264
9375,70.745,72.709,22.72,143.454,-1.964,0.972988213,5004.855025,5286.598681
9376,70.742,72.709,22.72,143.451,-1.967,0.972946953,5004.430564,5286.598681
9377,70.739,72.709,22.72,143.448,-1.97,0.972905693,5004.006121,5286.598681
9378,70.737,72.709,22.72,143.446,-1.972,0.972878186,5003.723169,5286.598681
9379,70.734,72.709,22.72,143.443,-1.975,0.972836925,5003.298756,5286.598681
9380,70.731,72.71,22.72,143.441,-1.979,0.972782286,5002.874361,5286.7441
9381,70.729,72.71,22.73,143.439,-1.981,0.972754779,5002.591441,5286.7441
9382,70.726,72.71,22.73,143.436,-1.984,0.972713519,5002.167076,5286.7441
9383,70.723,72.71,22.73,143.433,-1.987,0.97267226,5001.742729,5286.7441
9384,70.72,72.711,22.73,143.431,-1.991,0.972617623,5001.3184,5286.889521
9385,70.718,72.711,22.73,143.429,-1.993,0.972590117,5001.035524,5286.889521
9386,70.715,72.711,22.73,143.426,-1.996,0.972548858,5000.611225,5286.889521
9387,70.712,72.711,22.73,143.423,-1.999,0.972507599,5000.186944,5286.889521
9388,70.71,72.711,22.73,143.421,-2.001,0.972480092,4999.9041,5286.889521
9389,70.707,72.712,22.74,143.419,-2.005,0.972425459,4999.479849,5287.034944
9390,70.704,72.712,22.74,143.416,-2.008,0.972384201,4999.055616,5287.034944
9391,70.702,72.712,22.74,143.414,-2.01,0.972356695,4998.772804,5287.034944
9392,70.699,72.712,22.74,143.411,-2.013,0.972315436,4998.348601,5287.034944
9393,70.696,72.713,22.74,143.409,-2.017,0.972260806,4997.924416,5287.180369
9394,70.693,72.713,22.74,143.406,-2.02,0.972219548,4997.500249,5287.180369
9395,70.691,72.713,22.74,143.404,-2.022,0.972192043,4997.217481,5287.180369
9396,70.688,72.713,22.74,143.401,-2.025,0.972150785,4996.793344,5287.180369
9397,70.685,72.713,22.75,143.398,-2.028,0.972109526,4996.369225,5287.180369
9398,70.683,72.714,22.75,143.397,-2.031,0.972068653,4996.086489,5287.325796
9399,70.68,72.714,22.75,143.394,-2.034,0.972027395,4995.6624,5287.325796
9400,70.677,72.714,22.75,143.391,-2.037,0.971986137,4995.238329,5287.325796
9401,70.675,72.714,22.75,143.389,-2.039,0.971958632,4994.955625,5287.325796
9402,70.672,72.715,22.75,143.387,-2.043,0.971904009,4994.531584,5287.471225
9403,70.669,72.715,22.75,143.384,-2.046,0.971862752,4994.107561,5287.471225
9404,70.667,72.715,22.75,143.382,-2.048,0.971835247,4993.824889,5287.471225
9405,70.664,72.715,22.76,143.379,-2.051,0.97179399,4993.400896,5287.471225
9406,70.661,72.716,22.76,143.377,-2.055,0.97173937,4992.976921,5287.616656
9407,70.658,72.716,22.76,143.374,-2.058,0.971698113,4992.552964,5287.616656
9408,70.656,72.716,22.76,143.372,-2.06,0.971670609,4992.270336,5287.616656
9409,70.653,72.716,22.76,143.369,-2.063,0.971629353,4991.846409,5287.616656
9410,70.65,72.716,22.76,143.366,-2.066,0.971588096,4991.4225,5287.616656
9411,70.648,72.717,22.76,143.365,-2.069,0.971547231,4991.139904,5287.762089
9412,70.645,72.717,22.76,143.362,-2.072,0.971505975,4990.716025,5287.762089
9413,70.642,72.717,22.77,143.359,-2.075,0.971464719,4990.292164,5287.762089
9414,70.64,72.717,22.77,143.357,-2.077,0.971437216,4990.0096,5287.762089
9415,70.637,72.718,22.77,143.355,-2.081,0.971382601,4989.585769,5287.907524
9416,70.634,72.718,22.77,143.352,-2.084,0.971341346,4989.161956,5287.907524
9417,70.631,72.718,22.77,143.349,-2.087,0.971300091,4988.738161,5287.907524
9418,70.629,72.718,22.77,143.347,-2.089,0.971272587,4988.455641,5287.907524
9419,70.626,72.718,22.77,143.344,-2.092,0.971231332,4988.031876,5287.907524
9420,70.623,72.719,22.77,143.342,-2.096,0.971176721,4987.608129,5288.052961
9421,70.621,72.719,22.78,143.34,-2.098,0.971149218,4987.325641,5288.052961
9422,70.618,72.719,22.78,143.337,-2.101,0.971107964,4986.901924,5288.052961
9423,70.615,72.719,22.78,143.334,-2.104,0.971066709,4986.478225,5288.052961
9424,70.613,72.72,22.78,143.333,-2.107,0.971025853,4986.195769,5288.1984
9425,70.61,72.72,22.78,143.33,-2.11,0.970984598,4985.7721,5288.1984
9426,70.607,72.72,22.78,143.327,-2.113,0.970943344,4985.348449,5288.1984
9427,70.605,72.72,22.78,143.325,-2.115,0.970915842,4985.066025,5288.1984
9428,70.602,72.721,22.78,143.323,-2.119,0.970861237,4984.642404,5288.343841
9429,70.599,72.721,22.79,143.32,-2.122,0.970819983,4984.218801,5288.343841
9430,70.596,72.721,22.79,143.317,-2.125,0.97077873,4983.795216,5288.343841
9431,70.594,72.721,22.79,143.315,-2.127,0.970751227,4983.512836,5288.343841
9432,70.591,72.721,22.79,143.312,-2.13,0.970709974,4983.089281,5288.343841
9433,70.588,72.722,22.79,143.31,-2.134,0.970655373,4982.665744,5288.489284
9434,70.586,72.722,22.79,143.308,-2.136,0.970627871,4982.383396,5288.489284
9435,70.583,72.722,22.79,143.305,-2.139,0.970586618,4981.959889,5288.489284
9436,70.58,72.722,22.79,143.302,-2.142,0.970545365,4981.5364,5288.489284
9437,70.578,72.723,22.8,143.301,-2.145,0.970504517,4981.254084,5288.634729
9438,70.575,72.723,22.8,143.298,-2.148,0.970463265,4980.830625,5288.634729
9439,70.572,72.723,22.8,143.295,-2.151,0.970422012,4980.407184,5288.634729
9440,70.569,72.723,22.8,143.292,-2.154,0.97038076,4979.983761,5288.634729
9441,70.567,72.723,22.0,143.29,-2.156,0.970353258,4979.701489,5288.634729
9442,70.564,72.724,22.8,143.288,-2.16,0.970298663,4979.278096,5288.780176
9443,70.561,72.724,22.8,143.285,-2.163,0.970257412,4978.854721,5288.780176
9444,70.559,72.724,22.8,143.283,-2.165,0.97022991,4978.572481,5288.780176
9445,70.556,72.724,22.81,143.28,-2.168,0.970188658,4978.149136,5288.780176
9446,70.553,72.725,22.81,143.278,-2.172,0.970134067,4977.725809,5288.925625
9447,70.551,72.725,22.81,143.276,-2.174,0.970106566,4977.443601,5288.925625
9448,70.548,72.725,22.81,143.273,-2.177,0.970065315,4977.020304,5288.925625
9449,70.545,72.725,22.81,143.27,-2.18,0.970024063,4976.597025,5288.925625
9450,70.542,72.725,22.81,143.267,-2.183,0.969982812,4976.173764,5288.925625
9451,70.54,72.726,22.81,143.266,-2.186,0.969941974,4975.8916,5289.071076
9452,70.537,72.726,22.81,143.263,-2.189,0.969900723,4975.468369,5289.071076
9453,70.534,72.726,22.82,143.26,-2.192,0.969859473,4975.045156,5289.071076
9454,70.532,72.726,22.82,143.258,-2.194,0.969831972,4974.763024,5289.071076
9455,70.529,72.727,22.82,143.256,-2.198,0.969777387,4974.339841,5289.216529
9456,70.526,72.727,22.82,143.253,-2.201,0.969736137,4973.916676,5289.216529
9457,70.524,72.727,22.82,143.251,-2.203,0.969708636,4973.634576,5289.216529
9458,70.521,72.727,22.82,143.248,-2.206,0.969667386,4973.211441,5289.216529
9459,70.518,72.728,22.82,143.246,-2.21,0.969612804,4972.788324,5289.361984
9460,70.516,72.728,22.82,143.244,-2.212,0.969585304,4972.506256,5289.361984
9461,70.513,72.728,22.83,143.241,-2.215,0.969544055,4972.083169,5289.361984
9462,70.51,72.728,22.83,143.238,-2.218,0.969502805,4971.6601,5289.361984
9463,70.507,72.728,22.83,143.235,-2.221,0.969461555,4971.237049,5289.361984
9464,70.505,72.729,22.83,143.234,-2.224,0.969420726,4970.955025,5289.507441
9465,70.502,72.729,22.83,143.231,-2.227,0.969379477,4970.532004,5289.507441
9466,70.499,72.729,22.83,143.228,-2.23,0.969338228,4970.109001,5289.507441
9467,70.497,72.729,22.83,143.226,-2.232,0.969310729,4969.827009,5289.507441
9468,70.494,72.73,22.83,143.224,-2.236,0.969256153,4969.404036,5289.6529
9469,70.491,72.73,22.84,143.221,-2.239,0.969214904,4968.981081,5289.6529
9470,70.489,72.73,22.84,143.219,-2.241,0.969187405,4968.699121,5289.6529
9471,70.486,72.73,22.84,143.216,-2.244,0.969146157,4968.276196,5289.6529
9472,70.483,72.73,22.84,143.213,-2.247,0.969104909,4967.853289,5289.6529
9473,70.48,72.731,22.84,143.211,-2.251,0.969050336,4967.4304,5289.798361
9474,70.478,72.731,22.84,143.209,-2.253,0.969022838,4967.148484,5289.798361
9475,70.475,72.731,22.84,143.206,-2.256,0.96898159,4966.725625,5289.798361
9476,70.472,72.731,22.84,143.203,-2.259,0.968940342,4966.302784,5289.798361
9477,70.47,72.732,22.85,143.202,-2.262,0.968899522,4966.0209,5289.943824
9478,70.467,72.732,22.85,143.199,-2.265,0.968858274,4965.598089,5289.943824
9479,70.464,72.732,22.85,143.196,-2.268,0.968817027,4965.175296,5289.943824
9480,70.462,72.732,22.85,143.194,-2.27,0.968789529,4964.893444,5289.943824
9481,70.459,72.732,22.85,143.191,-2.273,0.968748281,4964.470681,5289.943824
9482,70.456,72.733,22.85,143.189,-2.277,0.968693715,4964.047936,5290.089289
9483,70.454,72.733,22.85,143.187,-2.279,0.968666218,4963.766116,5290.089289
9484,70.451,72.733,22.85,143.184,-2.282,0.968624971,4963.343401,5290.089289
9485,70.448,72.733,22.86,143.181,-2.285,0.968583724,4962.920704,5290.089289
9486,70.445,72.734,22.86,143.179,-2.289,0.968529161,4962.498025,5290.234756
9487,70.443,72.734,22.86,143.177,-2.291,0.968501664,4962.216249,5290.234756
9488,70.44,72.734,22.86,143.174,-2.294,0.968460417,4961.7936,5290.234756
9489,70.437,72.734,22.86,143.171,-2.297,0.968419171,4961.370969,5290.234756
9490,70.435,72.735,22.86,143.17,-2.3,0.96837836,4961.089225,5290.380225
9491,70.432,72.735,22.86,143.167,-2.303,0.968337114,4960.666624,5290.380225
9492,70.429,72.735,22.86,143.164,-2.306,0.968295869,4960.244041,5290.380225
9493,70.427,72.735,22.87,143.162,-2.308,0.968268371,4959.962329,5290.380225
9494,70.424,72.735,22.87,143.159,-2.311,0.968227126,4959.539776,5290.380225
9495,70.421,72.736,22.87,143.157,-2.315,0.968172569,4959.117241,5290.525696
9496,70.418,72.736,22.87,143.154,-2.318,0.968131324,4958.694724,5290.525696
9497,70.416,72.736,22.87,143.152,-2.32,0.968103828,4958.413056,5290.525696
9498,70.413,72.736,22.87,143.149,-2.323,0.968062582,4957.990569,5290.525696
9499,70.41,72.737,22.87,143.147,-2.327,0.968008029,4957.5681,5290.671169
9500,70.408,72.737,22.87,143.145,-2.329,0.967980533,4957.286464,5290.671169
9501,70.405,72.737,22.88,143.142,-2.332,0.967939288,4956.864025,5290.671169
9502,70.402,72.737,22.88,143.139,-2.335,0.967898044,4956.441604,5290.671169
9503,70.4,72.737,22.88,143.137,-2.337,0.967870547,4956.16,5290.671169
9504,70.397,72.738,22.88,143.135,-2.341,0.967815997,4955.737609,5290.816644
9505,70.394,72.738,22.88,143.132,-2.344,0.967774753,4955.315236,5290.816644
9506,70.392,72.738,22.88,143.13,-2.346,0.967747257,4955.033664,5290.816644
9507,70.389,72.738,22.88,143.127,-2.349,0.967706013,4954.611321,5290.816644
9508,70.386,72.739,22.88,143.125,-2.353,0.967651466,4954.188996,5290.962121
9509,70.383,72.739,22.89,143.122,-2.356,0.967610223,4953.766689,5290.962121
9510,70.381,72.739,22.89,143.12,-2.358,0.967582727,4953.485161,5290.962121
9511,70.378,72.739,22.89,143.117,-2.361,0.967541484,4953.062884,5290.962121
9512,70.375,72.739,22.89,143.114,-2.364,0.967500241,4952.640625,5290.962121
9513,70.373,72.74,22.89,143.113,-2.367,0.967459445,4952.359129,5291.1076
9514,70.37,72.74,22.89,143.11,-2.37,0.967418202,4951.9369,5291.1076
9515,70.367,72.74,22.89,143.107,-2.373,0.967376959,4951.514689,5291.1076
9516,70.365,72.74,22.89,143.105,-2.375,0.967349464,4951.233225,5291.1076
9517,70.362,72.741,22.9,143.103,-2.379,0.967294923,4950.811044,5291.253081
9518,70.359,72.741,22.9,143.1,-2.382,0.967253681,4950.388881,5291.253081
9519,70.356,72.741,22.9,143.097,-2.385,0.967212439,4949.966736,5291.253081
9520,70.354,72.741,22.9,143.095,-2.387,0.967184944,4949.685316,5291.253081
9521,70.351,72.741,22.0,143.092,-2.39,0.967143702,4949.263201,5291.253081
9522,70.348,72.742,22.9,143.09,-2.394,0.967089164,4948.841104,5291.398564
9523,70.346,72.742,22.9,143.088,-2.396,0.96706167,4948.559716,5291.398564
9524,70.343,72.742,22.9,143.085,-2.399,0.967020428,4948.137649,5291.398564
9525,70.34,72.742,22.91,143.082,-2.402,0.966979187,4947.7156,5291.398564
9526,70.338,72.743,22.91,143.081,-2.405,0.9669384,4947.434244,5291.544049
9527,70.335,72.743,22.91,143.078,-2.408,0.966897158,4947.012225,5291.544049
9528,70.332,72.743,22.91,143.075,-2.411,0.966855917,4946.590224,5291.544049
9529,70.33,72.743,22.91,143.073,-2.413,0.966828423,4946.3089,5291.544049
9530,70.327,72.743,22.91,143.07,-2.416,0.966787182,4945.886929,5291.544049
9531,70.324,72.744,22.91,143.068,-2.42,0.966732651,4945.464976,5291.689536
9532,70.321,72.744,22.91,143.065,-2.423,0.966691411,4945.043041,5291.689536
9533,70.319,72.744,22.92,143.063,-2.425,0.966663917,4944.761761,5291.689536
9534,70.316,72.744,22.92,143.06,-2.428,0.966622677,4944.339856,5291.689536
9535,70.313,72.745,22.92,143.058,-2.432,0.966568149,4943.917969,5291.835025
9536,70.311,72.745,22.92,143.056,-2.434,0.966540656,4943.636721,5291.835025
9537,70.308,72.745,22.92,143.053,-2.437,0.966499416,4943.214864,5291.835025
9538,70.305,72.745,22.92,143.05,-2.44,0.966458176,4942.793025,5291.835025
9539,70.303,72.746,22.92,143.049,-2.443,0.966417398,4942.511809,5291.980516
9540,70.3,72.746,22.92,143.046,-2.446,0.966376158,4942.09,5291.980516
9541,70.297,72.746,22.93,143.043,-2.449,0.966334919,4941.668209,5291.980516
9542,70.294,72.746,22.93,143.04,-2.452,0.966293679,4941.246436,5291.980516
9543,70.292,72.746,22.93,143.038,-2.454,0.966266186,4940.965264,5291.980516
9544,70.289,72.747,22.93,143.036,-2.458,0.966211665,4940.543521,5292.126009
9545,70.286,72.747,22.93,143.033,-2.461,0.966170426,4940.121796,5292.126009
9546,70.284,72.747,22.93,143.031,-2.463,0.966142934,4939.840656,5292.126009
9547,70.281,72.747,22.93,143.028,-2.466,0.966101695,4939.418961,5292.126009
9548,70.278,72.748,22.93,143.026,-2.47,0.966047177,4938.997284,5292.271504
9549,70.276,72.748,22.94,143.024,-2.472,0.966019684,4938.716176,5292.271504
9550,70.273,72.748,22.94,143.021,-2.475,0.965978446,4938.294529,5292.271504
9551,70.27,72.748,22.94,143.018,-2.478,0.965937208,4937.8729,5292.271504
9552,70.268,72.748,22.94,143.016,-2.48,0.965909716,4937.591824,5292.271504
9553,70.265,72.749,22.94,143.014,-2.484,0.965855201,4937.170225,5292.417001
9554,70.262,72.749,22.94,143.011,-2.487,0.965813963,4936.748644,5292.417001
9555,70.259,72.749,22.94,143.008,-2.49,0.965772725,4936.327081,5292.417001
9556,70.257,72.749,22.94,143.006,-2.492,0.965745234,4936.046049,5292.417001
9557,70.254,72.75,22.95,143.004,-2.496,0.965690722,4935.624516,5292.5625
9558,70.251,72.75,22.95,143.001,-2.499,0.965649485,4935.203001,5292.5625
9559,70.249,72.75,22.95,142.999,-2.501,0.965621993,4934.922001,5292.5625
9560,70.246,72.75,22.95,142.996,-2.504,0.965580756,4934.500516,5292.5625
9561,70.243,72.75,22.95,142.993,-2.507,0.965539519,4934.079049,5292.5625
9562,70.241,72.751,22.95,142.992,-2.51,0.965498756,4933.798081,5292.708001
9563,70.238,72.751,22.95,142.989,-2.513,0.965457519,4933.376644,5292.708001
9564,70.235,72.751,22.95,142.986,-2.516,0.965416283,4932.955225,5292.708001
9565,70.232,72.751,22.96,142.983,-2.519,0.965375046,4932.533824,5292.708001
9566,70.23,72.752,22.96,142.982,-2.522,0.965334286,4932.2529,5292.853504
9567,70.227,72.752,22.96,142.979,-2.525,0.96529305,4931.831529,5292.853504
9568,70.224,72.752,22.96,142.976,-2.528,0.965251814,4931.410176,5292.853504
9569,70.222,72.752,22.96,142.974,-2.53,0.965224324,4931.129284,5292.853504
9570,70.219,72.752,22.96,142.971,-2.533,0.965183088,4930.707961,5292.853504
9571,70.216,72.753,22.96,142.969,-2.537,0.965128586,4930.286656,5292.999009
9572,70.214,72.753,22.96,142.967,-2.539,0.965101095,4930.005796,5292.999009
9573,70.211,72.753,22.97,142.964,-2.542,0.96505986,4929.584521,5292.999009
9574,70.208,72.753,22.97,142.961,-2.545,0.965018625,4929.163264,5292.999009
9575,70.205,72.754,22.97,142.959,-2.549,0.964964126,4928.742025,5293.144516
9576,70.203,72.754,22.97,142.957,-2.551,0.964936636,4928.461209,5293.144516
9577,70.2,72.754,22.97,142.954,-2.554,0.964895401,4928.04,5293.144516
9578,70.197,72.754,22.97,142.951,-2.557,0.964854166,4927.618809,5293.144516
9579,70.195,72.754,22.97,142.949,-2.559,0.964826676,4927.338025,5293.144516
9580,70.192,72.755,22.97,142.947,-2.563,0.964772181,4926.916864,5293.290025
9581,70.189,72.755,22.98,142.944,-2.566,0.964730946,4926.495721,5293.290025
9582,70.187,72.755,22.98,142.942,-2.568,0.964703457,4926.214969,5293.290025
9583,70.184,72.755,22.98,142.939,-2.571,0.964662223,4925.793856,5293.290025
9584,70.181,72.756,22.98,142.937,-2.575,0.96460773,4925.372761,5293.435536
9585,70.179,72.756,22.98,142.935,-2.577,0.964580241,4925.092041,5293.435536
9586,70.176,72.756,22.98,142.932,-2.58,0.964539007,4924.670976,5293.435536
9587,70.173,72.756,22.98,142.929,-2.583,0.964497773,4924.249929,5293.435536
9588,70.17,72.756,22.98,142.926,-2.586,0.96445654,4923.8289,5293.435536
9589,70.168,72.757,22.99,142.925,-2.589,0.964415795,4923.548224,5293.581049
9590,70.165,72.757,22.99,142.922,-2.592,0.964374562,4923.127225,5293.581049
9591,70.162,72.757,22.99,142.919,-2.595,0.964333329,4922.706244,5293.581049
9592,70.16,72.757,22.99,142.917,-2.597,0.96430584,4922.4256,5293.581049
9593,70.157,72.758,22.99,142.915,-2.601,0.964251354,4922.004649,5293.726564
9594,70.154,72.758,22.99,142.912,-2.604,0.964210121,4921.583716,5293.726564
9595,70.152,72.758,22.99,142.91,-2.606,0.964182633,4921.303104,5293.726564
9596,70.149,72.758,22.99,142.907,-2.609,0.9641414,4920.882201,5293.726564
9597,70.146,72.759,23.0,142.905,-2.613,0.964086917,4920.461316,5293.872081
9598,70.143,72.759,23.0,142.902,-2.616,0.964045685,4920.040449,5293.872081
9599,70.141,72.759,23.0,142.9,-2.618,0.964018197,4919.759881,5293.872081
9600,70.138,72.759,23.0,142.897,-2.621,0.963976965,4919.339044,5293.872081
9601,70.135,72.759,23.0,142.894,-2.624,0.963935733,4918.918225,5293.872081
9602,70.133,72.76,23.0,142.893,-2.627,0.963894997,4918.637689,5294.0176
9603,70.13,72.76,23.0,142.89,-2.63,0.963853766,4918.2169,5294.0176
9604,70.127,72.76,23.0,142.887,-2.633,0.963812534,4917.796129,5294.0176
9605,70.125,72.76,23.01,142.885,-2.635,0.963785047,4917.515625,5294.0176
9606,70.122,72.761,23.01,142.883,-2.639,0.96373057,4917.094884,5294.163121
9607,70.119,72.761,23.01,142.88,-2.642,0.963689339,4916.674161,5294.163121
9608,70.117,72.761,23.01,142.878,-2.644,0.963661852,4916.393689,5294.163121
9609,70.114,72.761,23.0,142.875,-2.647,0.963620621,4915.972996,5294.163121
9610,70.111,72.761,23.01,142.872,-2.65,0.96357939,4915.552321,5294.163121
9611,70.108,72.762,23.01,142.87,-2.654,0.963524917,4915.131664,5294.308644
9612,70.106,72.762,23.01,142.868,-2.656,0.96349743,4914.851236,5294.308644
9613,70.103,72.762,23.02,142.865,-2.659,0.9634562,4914.430609,5294.308644
9614,70.1,72.762,23.02,142.862,-2.662,0.963414969,4914.01,5294.308644
9615,70.098,72.763,23.02,142.861,-2.665,0.963374242,4913.729604,5294.454169
9616,70.095,72.763,23.02,142.858,-2.668,0.963333013,4913.309025,5294.454169
9617,70.092,72.763,23.0,142.855,-2.671,0.963291783,4912.888464,5294.454169
9618,70.09,72.763,23.02,142.853,-2.673,0.963264296,4912.6081,5294.454169
9619,70.087,72.763,23.02,142.85,-2.676,0.963223067,4912.187569,5294.454169
9620,70.084,72.764,23.02,142.848,-2.68,0.9631686,4911.767056,5294.599696
9621,70.081,72.764,23.03,142.845,-2.683,0.963127371,4911.346561,5294.599696
9622,70.079,72.764,23.03,142.843,-2.685,0.963099885,4911.066241,5294.599696
9623,70.076,72.764,23.03,142.84,-2.688,0.963058655,4910.645776,5294.599696
9624,70.073,72.765,23.03,142.838,-2.692,0.963004192,4910.225329,5294.745225
9625,70.071,72.765,23.0,142.836,-2.694,0.962976706,4909.945041,5294.745225
9626,70.068,72.765,23.03,142.833,-2.697,0.962935477,4909.524624,5294.745225
9627,70.065,72.765,23.03,142.83,-2.7,0.962894249,4909.104225,5294.745225
9628,70.063,72.765,23.03,142.828,-2.702,0.962866763,4908.823969,5294.745225
9629,70.06,72.766,23.04,142.826,-2.706,0.962812302,4908.4036,5294.890756
9630,70.057,72.766,23.04,142.823,-2.709,0.962771074,4907.983249,5294.890756
9631,70.055,72.766,23.04,142.821,-2.711,0.962743589,4907.703025,5294.890756
9632,70.052,72.766,23.04,142.818,-2.714,0.962702361,4907.282704,5294.890756
